case_id,po_id,pr_count,pr_ids,supplier_count,supplier_ids,goods_receipt_count,goods_receipt_ids,invoice_count,invoice_ids,payment_count,payment_ids,start_time,end_time,total_processing_time_hours,pr_to_po_hours,po_approval_hours,approval_to_supplier_hours,supplier_to_goods_hours,goods_to_invoice_hours,invoice_to_match_hours,match_to_payment_hours,rejection_count,match_result
PO4955,PO4955,4,PR374;PR582;PR597;PR721,1,Supplier48,1,GRN3543,1,Invoice7665,1,Payment495,2024-09-02 08:35:55+00:00,2024-09-13 11:08:55+00:00,266.55,0.917,0.367,0.967,120.0,24.0,0.3,120.0,0,Successful
PO2457,PO2457,1,PR598,1,Supplier46,1,GRN6211,1,Invoice3540,1,Payment6374,2024-09-02 09:03:55+00:00,2024-09-15 12:48:55+00:00,315.75,1.417,0.883,0.667,72.0,24.0,0.783,216.0,0,Successful
PO9796,PO9796,1,PR599,1,Supplier29,1,GRN7167,1,Invoice1261,1,Payment8074,2024-09-02 08:17:55+00:00,2024-09-06 10:51:55+00:00,98.567,0.683,0.517,0.583,24.0,24.0,0.783,48.0,0,Successful
PO6174,PO6174,4,PR24;PR600;PR63;PR746,1,Supplier49,1,GRN2665,1,Invoice7206,1,Payment5524,2024-09-02 08:04:53+00:00,2024-09-16 10:38:55+00:00,338.567,1.251,0.55,0.267,72.0,24.0,0.5,240.0,0,Successful
PO7716,PO7716,4,PR270;PR601;PR640;PR655,1,Supplier11,1,GRN7658,1,Invoice6006,1,Payment7553,2024-09-02 08:05:56+00:00,2024-09-10 11:18:55+00:00,195.216,1.666,0.383,0.867,72.0,48.0,0.3,72.0,0,Successful
PO5455,PO5455,1,PR602,1,Supplier48,1,GRN2743,1,Invoice4060,1,Payment2842,2024-09-02 08:30:55+00:00,2024-09-19 11:59:55+00:00,411.483,0.933,0.783,0.783,120.0,72.0,0.983,216.0,0,Mismatch
PO6140,PO6140,4,PR194;PR52;PR604;PR90,1,Supplier30,1,GRN9621,1,Invoice4298,1,Payment8776,2024-09-02 08:13:55+00:00,2024-09-06 11:34:55+00:00,99.35,0.75,0.7,0.95,48.0,24.0,0.95,24.0,0,Successful
PO6611,PO6611,2,PR605;PR788,1,Supplier14,1,GRN100,1,Invoice9457,1,Payment3997,2024-09-02 08:31:55+00:00,2024-09-10 11:37:55+00:00,195.1,1.217,0.817,0.733,24.0,72.0,0.333,96.0,0,Successful
PO5078,PO5078,1,PR606,1,Supplier22,1,GRN1896,1,Invoice9373,1,Payment545,2024-09-02 08:14:55+00:00,2024-09-19 11:09:55+00:00,410.917,0.967,0.3,0.683,120.0,72.0,0.967,216.0,0,Successful
PO5830,PO5830,2,PR607;PR883,1,Supplier37,1,GRN3407,1,Invoice2413,1,Payment1581,2024-09-02 08:28:55+00:00,2024-09-14 11:16:55+00:00,290.8,1.65,0.7,0.25,24.0,24.0,0.2,240.0,1,Successful
PO14,PO14,1,PR608,1,Supplier1,1,GRN7974,1,Invoice2136,1,Payment6591,2024-09-02 08:33:55+00:00,2024-09-10 11:31:55+00:00,194.967,1.433,0.15,0.983,120.0,48.0,0.4,24.0,0,Successful
PO9408,PO9408,5,PR329;PR535;PR587;PR609;PR898,1,Supplier10,1,GRN6409,1,Invoice8611,1,Payment8242,2024-09-02 08:15:57+00:00,2024-09-15 11:00:55+00:00,314.749,0.633,0.967,0.883,24.0,72.0,0.267,216.0,0,Successful
PO8814,PO8814,2,PR610;PR817,1,Supplier8,1,GRN1678,1,Invoice6854,1,Payment7455,2024-09-02 08:21:55+00:00,2024-09-15 11:03:55+00:00,314.7,1.417,0.5,0.617,120.0,48.0,0.167,144.0,0,Successful
PO4237,PO4237,1,PR611,1,Supplier45,1,GRN5205,1,Invoice4593,1,Payment1329,2024-09-02 08:15:55+00:00,2024-09-17 11:26:55+00:00,363.183,1.2,0.817,0.583,96.0,72.0,0.583,192.0,0,Successful
PO1404,PO1404,6,PR1000;PR25;PR515;PR612;PR717;PR735,1,Supplier28,1,GRN3154,1,Invoice7551,2,Payment4609;Payment5409,2024-09-02 08:07:56+00:00,2024-09-09 09:45:55+00:00,169.633,1.05,0.183,0.3,96.0,48.0,0.1,24.0,1,Successful
PO6272,PO6272,2,PR604;PR613,1,Supplier14,1,GRN1237,1,Invoice8414,2,Payment5727;Payment9679,2024-09-02 08:08:55+00:00,2024-09-10 10:20:55+00:00,194.2,0.733,0.283,0.733,72.0,48.0,0.45,72.0,0,Successful
PO542,PO542,1,PR614,1,Supplier36,1,GRN4638,1,Invoice9487,1,Payment8890,2024-09-02 08:14:55+00:00,2024-09-13 10:02:55+00:00,265.8,0.483,0.783,0.167,24.0,72.0,0.367,168.0,0,Successful
PO3322,PO3322,4,PR184;PR28;PR374;PR615,1,Supplier40,1,GRN3558,1,Invoice2740,1,Payment1189,2024-09-02 08:21:53+00:00,2024-09-10 12:07:55+00:00,195.767,1.801,0.85,0.533,24.0,24.0,0.583,144.0,0,Successful
PO6057,PO6057,4,PR331;PR617;PR67;PR97,1,Supplier16,1,GRN7583,1,Invoice5940,1,Payment276,2024-09-02 08:05:55+00:00,2024-09-10 11:01:55+00:00,194.933,1.45,0.65,0.4,24.0,24.0,0.433,144.0,0,Successful
PO2684,PO2684,1,PR618,1,Supplier17,1,GRN7326,1,Invoice37,1,Payment9909,2024-09-02 08:31:56+00:00,2024-09-14 11:01:56+00:00,290.5,0.5,0.9,0.467,48.0,48.0,0.633,192.0,0,Successful
PO1017,PO1017,1,PR619,1,Supplier16,1,GRN3112,1,Invoice8342,1,Payment1665,2024-09-02 08:08:56+00:00,2024-09-14 11:42:56+00:00,291.567,1.167,0.883,0.967,48.0,24.0,0.55,216.0,0,Successful
PO2749,PO2749,5,PR479;PR538;PR620;PR656;PR817,1,Supplier37,1,GRN5814,1,Invoice9222,1,Payment4861,2024-09-02 08:08:56+00:00,2024-09-12 11:38:56+00:00,243.5,1.567,0.767,0.767,96.0,48.0,0.4,96.0,1,Successful
PO1512,PO1512,1,PR622,1,Supplier29,1,GRN3290,1,Invoice4353,1,Payment213,2024-09-02 08:52:56+00:00,2024-09-10 10:04:56+00:00,193.2,0.45,0.067,0.15,48.0,72.0,0.533,72.0,0,Successful
PO7391,PO7391,1,PR623,1,Supplier36,1,GRN6058,1,Invoice937,1,Payment3176,2024-09-02 08:40:56+00:00,2024-09-09 11:20:56+00:00,170.667,1.8,0.583,0.1,24.0,72.0,0.183,72.0,0,Successful
PO3357,PO3357,1,PR624,1,Supplier32,1,GRN9589,1,Invoice4296,2,Payment9183;Payment9653,2024-09-02 08:35:56+00:00,2024-09-12 11:32:56+00:00,242.95,1.217,0.7,0.433,96.0,24.0,0.6,120.0,0,Mismatch
PO4646,PO4646,5,PR483;PR57;PR625;PR81;PR923,1,Supplier25,1,GRN2448,1,Invoice7937,1,Payment3527,2024-09-02 08:18:53+00:00,2024-09-14 11:05:56+00:00,290.784,1.067,0.367,0.433,48.0,24.0,0.917,216.0,0,Successful
PO3416,PO3416,2,PR105;PR626,1,Supplier40,1,GRN1789,1,Invoice7867,1,Payment1677,2024-09-02 08:36:56+00:00,2024-09-19 12:43:56+00:00,412.117,1.767,0.8,0.717,120.0,48.0,0.833,240.0,0,Successful
PO6204,PO6204,1,PR627,1,Supplier22,1,GRN4292,1,Invoice8442,1,Payment7524,2024-09-02 08:08:56+00:00,2024-09-17 10:43:56+00:00,362.583,0.867,0.167,0.85,120.0,72.0,0.7,168.0,0,Successful
PO7027,PO7027,1,PR628,1,Supplier14,1,GRN769,1,Invoice3041,1,Payment4630,2024-09-02 08:19:56+00:00,2024-09-09 11:18:56+00:00,170.983,1.233,0.617,0.633,96.0,24.0,0.5,48.0,0,Successful
PO1002,PO1002,6,PR148;PR508;PR629;PR873;PR924;PR973,1,Supplier29,1,GRN8708,1,Invoice7856,2,Payment6159;Payment6982,2024-09-02 08:23:57+00:00,2024-09-13 11:54:56+00:00,267.516,2.25,0.017,0.833,120.0,24.0,0.417,120.0,1,Successful
PO2861,PO2861,1,PR630,1,Supplier49,1,GRN2516,1,Invoice6950,1,Payment5036,2024-09-02 08:38:56+00:00,2024-09-16 11:42:56+00:00,339.067,1.1,0.267,0.817,120.0,48.0,0.883,168.0,0,Successful
PO3340,PO3340,1,PR631,1,Supplier36,1,GRN5285,1,Invoice6329,1,Payment5060,2024-09-02 08:52:56+00:00,2024-09-14 10:54:56+00:00,290.033,1.017,0.683,0.317,120.0,48.0,0.017,120.0,0,Successful
PO1597,PO1597,3,PR572;PR632;PR77,1,Supplier9,1,GRN8833,1,Invoice1493,2,Payment3283;Payment5920,2024-09-02 08:15:55+00:00,2024-09-07 10:53:56+00:00,122.634,1.05,0.683,0.267,72.0,24.0,0.633,24.0,0,Successful
PO3581,PO3581,1,PR633,1,Supplier3,1,GRN2248,1,Invoice8369,1,Payment8079,2024-09-02 08:39:56+00:00,2024-09-10 10:33:56+00:00,193.9,1.25,0.083,0.55,24.0,24.0,0.017,144.0,0,Successful
PO4624,PO4624,1,PR634,1,Supplier13,1,GRN2164,1,Invoice8170,1,Payment5438,2024-09-02 08:29:56+00:00,2024-09-16 10:33:56+00:00,338.067,1.433,0.083,0.367,96.0,72.0,0.183,168.0,0,Successful
PO2851,PO2851,2,PR586;PR635,1,Supplier39,1,GRN9392,1,Invoice4507,1,Payment9354,2024-09-02 08:08:55+00:00,2024-09-15 11:02:56+00:00,314.9,1.5,0.55,0.133,48.0,48.0,0.717,216.0,1,Mismatch
PO7120,PO7120,1,PR636,1,Supplier16,1,GRN7688,1,Invoice2761,1,Payment310,2024-09-02 08:53:56+00:00,2024-09-12 12:15:56+00:00,243.367,1.283,0.783,0.883,120.0,72.0,0.417,48.0,0,Mismatch
PO2057,PO2057,1,PR638,1,Supplier26,1,GRN3900,1,Invoice4351,1,Payment276,2024-09-02 08:05:56+00:00,2024-09-15 11:48:56+00:00,315.717,1.133,0.667,1.0,120.0,48.0,0.917,144.0,0,Successful
PO8847,PO8847,6,PR159;PR225;PR364;PR561;PR639;PR80,1,Supplier34,1,GRN2449,1,Invoice2741,1,Payment7044,2024-09-02 08:08:53+00:00,2024-09-17 11:24:56+00:00,363.267,1.518,0.9,0.417,72.0,48.0,0.433,240.0,0,Successful
PO19,PO19,6,PR249;PR375;PR504;PR640;PR890;PR923,1,Supplier3,1,GRN8913,1,Invoice4253,1,Payment3978,2024-09-02 08:05:56+00:00,2024-09-14 10:19:56+00:00,290.233,0.733,0.333,0.933,48.0,24.0,0.233,216.0,0,Successful
PO4573,PO4573,1,PR641,1,Supplier23,1,GRN3477,1,Invoice3789,1,Payment1555,2024-09-02 08:54:56+00:00,2024-09-16 11:41:56+00:00,338.783,1.067,0.6,0.5,120.0,72.0,0.617,144.0,0,Successful
PO7990,PO7990,1,PR642,1,Supplier49,1,GRN8989,1,Invoice4934,1,Payment3397,2024-09-02 08:26:56+00:00,2024-09-10 11:15:56+00:00,194.817,1.033,0.867,0.55,72.0,48.0,0.367,72.0,0,Successful
PO3709,PO3709,1,PR644,1,Supplier47,1,GRN7387,1,Invoice8776,1,Payment1986,2024-09-02 08:08:56+00:00,2024-09-20 10:44:56+00:00,434.6,0.983,0.05,0.65,120.0,72.0,0.917,240.0,0,Successful
PO4204,PO4204,1,PR645,1,Supplier23,1,GRN485,1,Invoice4451,1,Payment7804,2024-09-02 08:56:56+00:00,2024-09-11 11:17:56+00:00,218.35,1.017,0.3,0.633,72.0,48.0,0.4,96.0,0,Successful
PO3168,PO3168,1,PR646,1,Supplier47,1,GRN8699,1,Invoice6651,1,Payment2339,2024-09-02 08:51:56+00:00,2024-09-14 11:33:56+00:00,290.7,0.817,0.95,0.2,24.0,48.0,0.733,216.0,0,Successful
PO1713,PO1713,5,PR145;PR301;PR647;PR664;PR870,1,Supplier50,1,GRN7949,1,Invoice8779,1,Payment2758,2024-09-02 08:05:56+00:00,2024-09-09 10:44:56+00:00,170.65,1.433,0.1,0.5,24.0,72.0,0.617,72.0,0,Successful
PO1752,PO1752,1,PR648,1,Supplier44,1,GRN8160,1,Invoice2279,1,Payment55,2024-09-02 08:16:56+00:00,2024-09-11 10:28:56+00:00,218.2,1.067,1.0,0.117,72.0,24.0,0.017,120.0,0,Successful
PO6692,PO6692,2,PR538;PR649,1,Supplier14,1,GRN9366,1,Invoice1565,2,Payment1591;Payment9707,2024-09-02 08:22:56+00:00,2024-09-09 11:05:54+00:00,170.716,1.383,0.767,0.05,24.0,72.0,0.85,71.666,0,Successful
PO6,PO6,1,PR650,1,Supplier3,1,GRN39,1,Invoice1121,1,Payment9640,2024-09-02 08:11:56+00:00,2024-09-15 10:03:56+00:00,313.867,0.317,0.6,0.733,72.0,48.0,0.217,192.0,0,Successful
PO2801,PO2801,5,PR136;PR258;PR609;PR651;PR69,1,Supplier36,1,GRN8790,1,Invoice5328,1,Payment8611,2024-09-02 08:06:53+00:00,2024-09-11 11:58:56+00:00,219.868,2.084,0.367,0.6,96.0,72.0,0.817,48.0,0,Mismatch
PO1799,PO1799,2,PR652;PR894,1,Supplier44,1,GRN5107,1,Invoice6919,1,Payment7620,2024-09-02 08:20:56+00:00,2024-09-08 09:58:56+00:00,145.633,0.267,0.85,0.4,24.0,72.0,0.117,48.0,0,Successful
PO9243,PO9243,2,PR110;PR653,1,Supplier14,1,GRN1156,1,Invoice9049,1,Payment4977,2024-09-02 08:06:56+00:00,2024-09-16 10:14:56+00:00,338.133,1.033,0.5,0.15,48.0,72.0,0.45,216.0,0,Successful
PO8236,PO8236,1,PR654,1,Supplier49,1,GRN7861,1,Invoice7425,1,Payment3795,2024-09-02 08:18:56+00:00,2024-09-09 10:33:56+00:00,170.25,0.2,0.5,0.667,72.0,48.0,0.883,48.0,0,Successful
PO5278,PO5278,3,PR169;PR655;PR920,1,Supplier42,1,GRN6147,1,Invoice9937,1,Payment9457,2024-09-02 08:26:53+00:00,2024-09-12 11:24:56+00:00,242.968,1.034,0.567,0.483,24.0,72.0,0.883,144.0,0,Successful
PO833,PO833,4,PR192;PR495;PR659;PR850,1,Supplier41,1,GRN8373,1,Invoice6445,1,Payment2279,2024-09-02 08:27:57+00:00,2024-09-17 10:41:56+00:00,362.233,1.116,0.083,0.833,96.0,72.0,0.2,192.0,0,Successful
PO1714,PO1714,2,PR409;PR660,1,Supplier39,1,GRN593,1,Invoice5006,2,Payment3750;Payment759,2024-09-02 08:23:55+00:00,2024-09-07 09:33:56+00:00,121.167,0.934,0.05,0.117,24.0,48.0,0.067,48.0,0,Successful
PO8733,PO8733,1,PR661,1,Supplier18,1,GRN1737,1,Invoice7011,1,Payment2197,2024-09-02 08:07:56+00:00,2024-09-14 09:57:56+00:00,289.833,0.433,0.567,0.5,120.0,24.0,0.333,144.0,0,Successful
PO4493,PO4493,3,PR365;PR414;PR663,1,Supplier44,1,GRN3144,1,Invoice9892,1,Payment6082,2024-09-02 08:10:55+00:00,2024-09-17 11:40:56+00:00,363.5,1.75,0.033,0.867,120.0,48.0,0.85,192.0,0,Successful
PO1481,PO1481,4,PR548;PR652;PR664;PR704,1,Supplier35,1,GRN7018,1,Invoice7285,1,Payment7979,2024-09-02 08:20:56+00:00,2024-09-14 11:37:56+00:00,291.283,1.467,0.883,0.083,96.0,24.0,0.85,168.0,0,Successful
PO2322,PO2322,3,PR309;PR32;PR665,1,Supplier7,1,GRN9210,1,Invoice5848,1,Payment6324,2024-09-02 08:27:56+00:00,2024-09-13 11:36:56+00:00,267.15,1.45,0.75,0.9,24.0,48.0,0.05,192.0,0,Successful
PO3920,PO3920,3,PR420;PR508;PR666,1,Supplier4,1,GRN4105,1,Invoice5728,1,Payment2139,2024-09-02 08:38:56+00:00,2024-09-16 10:44:56+00:00,338.1,0.967,0.6,0.25,72.0,48.0,0.283,216.0,1,Successful
PO4633,PO4633,4,PR468;PR667;PR766;PR981,1,Supplier25,1,GRN8770,1,Invoice9062,1,Payment429,2024-09-02 08:17:56+00:00,2024-09-19 11:05:56+00:00,410.8,1.633,0.1,0.783,120.0,72.0,0.283,216.0,0,Successful
PO430,PO430,4,PR126;PR376;PR668;PR769,1,Supplier26,1,GRN850,1,Invoice8409,1,Payment6212,2024-09-02 08:05:53+00:00,2024-09-18 11:00:56+00:00,386.918,1.301,0.8,0.533,120.0,24.0,0.283,240.0,0,Mismatch
PO2507,PO2507,1,PR669,1,Supplier34,1,GRN3490,1,Invoice1919,1,Payment5561,2024-09-02 08:19:56+00:00,2024-09-12 09:47:56+00:00,241.467,1.0,0.1,0.05,120.0,72.0,0.317,48.0,0,Successful
PO7622,PO7622,2,PR32;PR671,1,Supplier17,1,GRN6767,1,Invoice9525,1,Payment8969,2024-09-02 08:07:56+00:00,2024-09-11 10:24:56+00:00,218.283,1.117,0.7,0.167,120.0,24.0,0.3,72.0,0,Successful
PO980,PO980,1,PR672,1,Supplier15,1,GRN2078,1,Invoice7633,1,Payment6795,2024-09-02 08:51:56+00:00,2024-09-07 11:58:56+00:00,123.117,1.567,0.467,0.867,72.0,24.0,0.217,24.0,0,Successful
PO2237,PO2237,1,PR673,1,Supplier11,1,GRN8063,1,Invoice351,1,Payment8481,2024-09-02 08:39:56+00:00,2024-09-08 12:17:56+00:00,147.633,1.733,0.967,0.567,72.0,48.0,0.367,24.0,0,Successful
PO3091,PO3091,3,PR528;PR675;PR813,1,Supplier26,1,GRN6886,1,Invoice2909,1,Payment4226,2024-09-02 08:15:56+00:00,2024-09-14 11:26:56+00:00,291.183,1.517,0.85,0.15,120.0,24.0,0.667,144.0,0,Successful
PO9569,PO9569,2,PR352;PR676,1,Supplier10,1,GRN1560,1,Invoice7020,1,Payment7445,2024-09-02 08:08:54+00:00,2024-09-16 11:24:56+00:00,339.267,1.517,0.75,0.333,48.0,48.0,0.667,240.0,0,Successful
PO2463,PO2463,1,PR677,1,Supplier36,1,GRN4123,1,Invoice7465,2,Payment6317;Payment9728,2024-09-02 08:39:56+00:00,2024-09-07 10:51:56+00:00,122.2,1.05,0.133,0.067,24.0,72.0,0.95,24.0,0,Successful
PO2800,PO2800,1,PR678,1,Supplier19,1,GRN3385,1,Invoice3558,1,Payment4415,2024-09-02 08:19:56+00:00,2024-09-14 11:01:56+00:00,290.7,0.8,0.4,0.867,48.0,48.0,0.633,192.0,0,Successful
PO2423,PO2423,1,PR682,1,Supplier41,1,GRN4137,1,Invoice5840,1,Payment1100,2024-09-02 08:44:56+00:00,2024-09-11 11:41:56+00:00,218.95,1.083,0.783,0.25,48.0,24.0,0.833,144.0,0,Successful
PO3020,PO3020,3,PR244;PR683;PR719,1,Supplier36,1,GRN9036,1,Invoice2371,1,Payment4839,2024-09-02 08:37:56+00:00,2024-09-13 11:17:56+00:00,266.667,1.517,0.033,0.267,24.0,72.0,0.85,168.0,0,Successful
PO1580,PO1580,1,PR685,1,Supplier19,1,GRN4377,1,Invoice5218,1,Payment7696,2024-09-02 08:31:56+00:00,2024-09-12 10:37:56+00:00,242.1,1.517,0.033,0.033,72.0,48.0,0.517,120.0,0,Successful
PO3465,PO3465,1,PR686,1,Supplier44,1,GRN612,1,Invoice3446,1,Payment2365,2024-09-02 08:21:56+00:00,2024-09-19 11:02:56+00:00,410.683,0.967,0.833,0.467,120.0,48.0,0.417,240.0,0,Successful
PO2073,PO2073,1,PR687,1,Supplier30,1,GRN4677,1,Invoice238,1,Payment3511,2024-09-02 08:23:56+00:00,2024-09-14 11:56:56+00:00,291.55,1.367,0.75,0.617,48.0,48.0,0.817,192.0,0,Successful
PO7428,PO7428,1,PR689,1,Supplier20,1,GRN3412,1,Invoice2024,1,Payment4065,2024-09-02 09:02:56+00:00,2024-09-15 10:32:56+00:00,313.5,0.667,0.217,0.183,24.0,72.0,0.433,216.0,0,Successful
PO2740,PO2740,1,PR690,1,Supplier44,1,GRN9229,1,Invoice7380,1,Payment4374,2024-09-02 08:34:56+00:00,2024-09-16 10:24:56+00:00,337.833,1.1,0.1,0.433,120.0,24.0,0.2,192.0,0,Successful
PO1433,PO1433,5,PR306;PR691;PR717;PR766;PR852,1,Supplier4,1,GRN6772,1,Invoice8452,1,Payment768,2024-09-02 08:07:56+00:00,2024-09-12 11:04:56+00:00,242.95,1.533,0.633,0.483,96.0,24.0,0.3,120.0,0,Successful
PO8314,PO8314,2,PR693;PR811,1,Supplier18,1,GRN8493,1,Invoice5330,1,Payment6101,2024-09-02 08:30:56+00:00,2024-09-10 11:53:56+00:00,195.383,1.917,0.283,0.783,120.0,48.0,0.4,24.0,0,Successful
PO1128,PO1128,6,PR235;PR31;PR694;PR711;PR924;PR925,1,Supplier10,1,GRN880,1,Invoice9788,1,Payment274,2024-09-02 08:04:53+00:00,2024-09-14 10:38:56+00:00,290.567,1.334,0.583,0.1,96.0,72.0,0.55,120.0,0,Successful
PO3106,PO3106,4,PR398;PR412;PR695;PR706,1,Supplier46,1,GRN4043,1,Invoice4972,2,Payment3199;Payment3485,2024-09-02 08:15:54+00:00,2024-09-15 10:09:55+00:00,313.9,1.551,0.2,0.717,72.0,48.0,0.267,191.166,0,Successful
PO8912,PO8912,6,PR323;PR535;PR593;PR696;PR841;PR847,1,Supplier14,1,GRN7528,1,Invoice8888,1,Payment3817,2024-09-02 08:11:57+00:00,2024-09-17 10:48:56+00:00,362.616,1.116,0.05,0.9,96.0,48.0,0.55,216.0,0,Successful
PO8288,PO8288,1,PR700,1,Supplier19,1,GRN6563,1,Invoice2289,1,Payment4212,2024-09-02 08:12:56+00:00,2024-09-13 10:48:56+00:00,266.6,1.317,0.133,0.25,24.0,48.0,0.9,192.0,0,Successful
PO7430,PO7430,4,PR199;PR640;PR701;PR941,1,Supplier31,1,GRN3826,1,Invoice8774,1,Payment8452,2024-09-02 08:05:56+00:00,2024-09-12 10:33:56+00:00,242.467,1.433,0.05,0.783,72.0,48.0,0.2,120.0,0,Successful
PO4731,PO4731,6,PR119;PR205;PR32;PR501;PR52;PR702,1,Supplier2,1,GRN5651,1,Invoice7813,1,Payment6071,2024-09-02 08:15:54+00:00,2024-09-18 12:37:56+00:00,388.367,2.367,0.983,0.133,120.0,24.0,0.883,240.0,0,Successful
PO5541,PO5541,3,PR190;PR703;PR861,1,Supplier47,1,GRN7609,1,Invoice655,1,Payment2830,2024-09-02 08:18:57+00:00,2024-09-16 10:43:56+00:00,338.416,1.716,0.3,0.117,96.0,24.0,0.283,216.0,0,Successful
PO109,PO109,4,PR45;PR535;PR704;PR742,1,Supplier14,1,GRN453,1,Invoice3058,1,Payment1831,2024-09-02 08:29:53+00:00,2024-09-18 11:03:56+00:00,386.567,1.334,0.7,0.133,120.0,72.0,0.4,192.0,1,Successful
PO9574,PO9574,4,PR699;PR705;PR798;PR826,1,Supplier17,1,GRN9245,1,Invoice8853,1,Payment1037,2024-09-02 08:24:56+00:00,2024-09-19 11:22:56+00:00,410.967,1.9,0.167,0.683,96.0,72.0,0.217,240.0,2,Successful
PO4760,PO4760,2,PR294;PR706,1,Supplier13,1,GRN8382,1,Invoice2092,1,Payment5801,2024-09-02 08:15:54+00:00,2024-09-16 11:54:56+00:00,339.651,1.967,0.45,0.5,96.0,48.0,0.733,192.0,0,Successful
PO253,PO253,2,PR299;PR707,1,Supplier25,1,GRN8451,1,Invoice8707,1,Payment3051,2024-09-02 08:18:56+00:00,2024-09-09 10:41:56+00:00,170.383,0.9,0.4,0.267,48.0,72.0,0.817,48.0,0,Successful
PO764,PO764,4,PR157;PR524;PR644;PR708,1,Supplier11,1,GRN5079,1,Invoice5496,1,Payment5438,2024-09-02 08:08:56+00:00,2024-09-15 11:48:56+00:00,315.667,1.717,0.717,0.7,96.0,48.0,0.533,168.0,0,Successful
PO6663,PO6663,1,PR709,1,Supplier2,1,GRN2236,1,Invoice3962,2,Payment3240;Payment6214,2024-09-02 09:03:56+00:00,2024-09-06 10:11:57+00:00,97.134,1.083,0.35,0.65,48.0,24.0,0.3,22.75,0,Successful
PO7729,PO7729,1,PR710,1,Supplier5,1,GRN169,1,Invoice1516,1,Payment6325,2024-09-02 08:05:56+00:00,2024-09-09 11:11:56+00:00,171.1,0.867,0.417,0.9,120.0,24.0,0.917,24.0,0,Successful
PO9226,PO9226,7,PR377;PR405;PR560;PR711;PR815;PR826;PR861,2,Supplier40;Supplier8,2,GRN6149;GRN8159,2,Invoice5647;Invoice8156,2,Payment7348;Payment8497,2024-09-02 08:08:54+00:00,2024-09-10 10:59:56+00:00,194.851,1.217,0.567,0.75,48.0,24.0,0.317,120.0,0,Successful
PO8520,PO8520,1,PR712,1,Supplier36,1,GRN8461,1,Invoice3104,2,Payment5673;Payment9795,2024-09-02 08:53:56+00:00,2024-09-12 11:36:54+00:00,242.716,1.667,0.65,0.467,24.0,72.0,0.367,143.566,0,Successful
PO2189,PO2189,1,PR714,1,Supplier34,1,GRN3855,1,Invoice6623,1,Payment7772,2024-09-02 08:56:56+00:00,2024-09-09 12:08:56+00:00,171.2,1.3,0.3,0.7,72.0,48.0,0.9,48.0,0,Successful
PO3223,PO3223,5,PR37;PR615;PR715;PR772;PR856,1,Supplier7,1,GRN5818,1,Invoice9476,2,Payment1310;Payment5305,2024-09-02 08:07:56+00:00,2024-09-13 10:56:56+00:00,266.817,0.883,0.983,0.933,96.0,24.0,0.017,144.0,0,Mismatch
PO2778,PO2778,4,PR209;PR242;PR488;PR717,1,Supplier35,1,GRN2984,1,Invoice5507,1,Payment6290,2024-09-02 08:07:56+00:00,2024-09-06 09:40:56+00:00,97.55,0.533,0.317,0.683,48.0,24.0,0.017,24.0,0,Successful
PO2812,PO2812,1,PR719,1,Supplier43,1,GRN9946,1,Invoice217,1,Payment9972,2024-09-02 08:37:56+00:00,2024-09-15 11:50:56+00:00,315.217,1.55,0.6,0.95,24.0,48.0,0.117,240.0,0,Successful
PO1581,PO1581,3,PR357;PR536;PR721,1,Supplier48,1,GRN4422,1,Invoice8846,1,Payment2471,2024-09-02 08:09:54+00:00,2024-09-14 12:16:56+00:00,292.117,2.601,0.517,0.467,24.0,72.0,0.533,192.0,0,Successful
PO8924,PO8924,4,PR202;PR255;PR723;PR811,1,Supplier24,1,GRN8091,1,Invoice1896,1,Payment9775,2024-09-02 08:28:54+00:00,2024-09-16 11:45:56+00:00,339.284,1.867,0.117,0.35,120.0,24.0,0.95,192.0,1,Successful
PO6286,PO6286,2,PR721;PR724,1,Supplier42,1,GRN7126,1,Invoice7303,1,Payment4481,2024-09-02 08:12:56+00:00,2024-09-18 11:13:56+00:00,387.017,1.15,0.783,0.633,120.0,24.0,0.45,240.0,0,Mismatch
PO2764,PO2764,1,PR725,1,Supplier44,1,GRN9157,1,Invoice9137,1,Payment2038,2024-09-02 08:42:56+00:00,2024-09-15 11:15:56+00:00,314.55,1.283,0.417,0.2,96.0,24.0,0.65,192.0,0,Successful
PO3639,PO3639,1,PR726,1,Supplier7,1,GRN4822,1,Invoice8880,1,Payment7649,2024-09-02 08:15:56+00:00,2024-09-11 10:59:56+00:00,218.733,0.9,0.1,0.883,120.0,72.0,0.85,24.0,0,Successful
PO2511,PO2511,5,PR198;PR405;PR432;PR727;PR81,1,Supplier42,1,GRN5835,1,Invoice3877,2,Payment2767;Payment3598,2024-09-02 08:09:54+00:00,2024-09-11 10:36:56+00:00,218.451,1.817,0.433,0.033,72.0,48.0,0.167,96.0,0,Successful
PO6571,PO6571,1,PR728,1,Supplier33,1,GRN2296,1,Invoice3928,1,Payment266,2024-09-02 08:15:56+00:00,2024-09-16 10:34:56+00:00,338.317,1.0,0.833,0.4,24.0,72.0,0.083,240.0,0,Successful
PO5076,PO5076,1,PR729,1,Supplier32,1,GRN574,1,Invoice187,1,Payment2999,2024-09-02 08:55:56+00:00,2024-09-17 11:34:56+00:00,362.65,1.6,0.583,0.033,96.0,48.0,0.433,216.0,0,Successful
